"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
0,3.10819058596086,0.405,0.047,0,"Radial glia","RFTN2",1.11273222977399
0,4.34397025930295,0.271,0.015,0,"Radial glia","MRC2",1.11205638638156
0,2.30331559427161,0.614,0.138,0,"Radial glia","UTRN",1.09637822287329
0,2.00810312340948,0.837,0.292,0,"Radial glia","INTU",1.09441620225817
0,4.41806654680663,0.261,0.014,0,"Radial glia","AC119674.1",1.09126243706124
0,2.12354552563794,0.713,0.201,0,"Radial glia","RAD51B",1.08725530912663
0,3.13595390203888,0.394,0.048,0,"Radial glia","PDLIM5",1.08504005010545
0,2.37094579753143,0.59,0.134,0,"Radial glia","SH3RF1",1.08115128367433
0,3.12920348029777,0.396,0.051,0,"Radial glia","ABTB2",1.07957520070273
0,4.61215837075033,0.246,0.013,0,"Radial glia","BX284613.2",1.07463290038483
0,3.6274699526255,0.324,0.033,0,"Radial glia","HSPB1",1.05559375621402
0,3.36528652805084,0.348,0.035,0,"Radial glia","STON2",1.05333468327991
0,2.35524878456798,0.584,0.137,0,"Radial glia","NAPEPLD",1.05279620670189
0,2.36392464103047,0.543,0.099,0,"Radial glia","FIGN",1.04958254061753
0,4.38817371680991,0.252,0.013,0,"Radial glia","NR2E1",1.04877351831757
0,2.87208064026932,0.423,0.063,0,"Radial glia","CELSR1",1.03394903049695
0,1.93909666588378,0.726,0.198,0,"Radial glia","FGFR2",1.02384303958664
0,3.85161808559206,0.282,0.02,0,"Radial glia","FAT1",1.00912393842512
0,1.77802713239721,0.988,0.421,0,"Radial glia","ZBTB20",1.00814138406922
0,3.53126941258497,0.316,0.031,0,"Radial glia","VEPH1",1.00641178258672
0,2.86489875751819,0.412,0.062,0,"Radial glia","CENPK",1.00271456513137
0,2.79874213620908,0.424,0.07,0,"Radial glia","PLEKHG1",0.990754716218013
0,4.00603063392322,0.264,0.017,0,"Radial glia","AC008957.1",0.989489566579035
0,3.67966759382489,0.291,0.024,0,"Radial glia","ARX",0.982471247551245
0,4.78765724618011,0.213,0.008,0,"Radial glia","PLSCR4",0.981469735466922
0,1.69598049091852,0.885,0.309,0,"Radial glia","TMTC2",0.976884762769067
0,2.88976719472005,0.397,0.059,0,"Radial glia","ZNF521",0.976741311815377
0,2.55604146533569,0.473,0.093,0,"Radial glia","ARAP2",0.971295756827561
0,3.04080858924086,0.367,0.048,0,"Radial glia","AC110023.1",0.970017939967834
0,2.50810240762207,0.481,0.095,0,"Radial glia","AP001172.1",0.968127529342118
0,3.19550577217628,0.343,0.041,0,"Radial glia","ABHD3",0.965042743197235
0,4.28336644332246,0.236,0.012,0,"Radial glia","LINC01896",0.959474083304232
0,3.63680956917133,0.291,0.028,0,"Radial glia","HOPX",0.956480916692058
0,4.48567588887926,0.223,0.011,0,"Radial glia","SPARC",0.950963288442402
0,3.76838411570917,0.272,0.02,0,"Radial glia","TFAP2C",0.949632797158711
0,3.04819761669855,0.353,0.042,0,"Radial glia","CDC14A",0.947989458793249
0,1.79293484367894,0.842,0.315,0,"Radial glia","ITGB8",0.944876662618799
0,1.75460653557014,0.877,0.344,0,"Radial glia","MSI2",0.935205283458885
0,3.03595992386742,0.351,0.048,0,"Radial glia","DNAH11",0.919895856931827
0,4.15496042329076,0.237,0.016,0,"Radial glia","WDR49",0.918246253547257
0,5.16819370274506,0.183,0.006,0,"Radial glia","FOLH1",0.914770285385875
0,3.83979476716302,0.259,0.021,0,"Radial glia","RANBP3L",0.913871154584799
0,4.93942998483753,0.192,0.007,0,"Radial glia","ITGB5",0.913794547194942
0,6.28582269881388,0.147,0.002,0,"Radial glia","LINC00944",0.911444291328013
0,1.92852860249798,0.687,0.215,0,"Radial glia","LINC01473",0.910265500379046
0,3.54812569741853,0.283,0.027,0,"Radial glia","GNG12",0.908320178539144
0,4.90625377335414,0.19,0.007,0,"Radial glia","BCAN",0.897844440523807
0,2.43694914504854,0.459,0.091,0,"Radial glia","CDK6",0.896797285377865
0,2.2414052182015,0.514,0.116,0,"Radial glia","AASS",0.892079276844199
0,4.93160077581355,0.187,0.007,0,"Radial glia","AL591686.2",0.887688139646439
0,4.42571895690832,0.21,0.01,0,"Radial glia","PDGFRB",0.885143791381664
0,2.256102832384,0.493,0.103,0,"Radial glia","PDE3A",0.879880104629758
0,2.60539512131995,0.401,0.065,0,"Radial glia","HEG1",0.875412760763502
0,2.77959117114666,0.372,0.059,0,"Radial glia","AC091078.1",0.870012036568904
0,1.81120053535058,0.683,0.205,0,"Radial glia","SOX2-OT",0.865753855897578
0,2.33311368190618,0.46,0.09,0,"Radial glia","ZBTB20-AS5",0.863252062305285
0,1.75331730425323,0.862,0.372,0,"Radial glia","LRRC3B",0.859125479084085
0,2.25162272077263,0.491,0.112,0,"Radial glia","MEIS1",0.853365011172828
0,3.29927573874707,0.288,0.03,0,"Radial glia","ZEB1-AS1",0.851213140596743
0,3.54580082887498,0.262,0.022,0,"Radial glia","NOTCH1",0.850992198929996
0,3.3578503950171,0.283,0.03,0,"Radial glia","RCN1",0.849536149939327
0,4.32115194148597,0.208,0.012,0,"Radial glia","AC234582.1",0.846945780531251
0,3.77560095076604,0.245,0.023,0,"Radial glia","AC020687.1",0.83818341107006
0,2.76395394102027,0.358,0.055,0,"Radial glia","AC125613.1",0.837478044129141
0,1.87671901144996,0.606,0.16,0,"Radial glia","SEMA5B",0.837016679106684
0,1.61869640658604,0.861,0.345,0,"Radial glia","PRKD1",0.835247345798396
0,2.44915027222561,0.42,0.085,0,"Radial glia","AL078459.1",0.82046534119558
0,4.04168212422331,0.218,0.015,0,"Radial glia","IL33",0.820461471217332
0,4.24815568473489,0.204,0.012,0,"Radial glia","LRP4-AS1",0.815645891469098
0,1.67214918188714,0.943,0.458,0,"Radial glia","TMEM132B",0.810992353215265
0,2.5408905846251,0.389,0.07,0,"Radial glia","APOLD1",0.810544096495407
