"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
1.05619441938235e-09,1.71853057837766,0.168,0.036,3.85352533911652e-05,"EN-Mature","AC087521.2",0.226846036345851
1.9637850097896e-08,2.01903705076878,0.138,0.026,0.000716486960821737,"EN-Mature","PTGIS",0.226132149686104
6.23870848743368e-08,2.2094824541306,0.125,0.023,0.00227619279164018,"EN-Mature","ECT2",0.225367210321321
5.58797222091188e-11,1.33965274996707,0.243,0.075,2.0387716647997e-06,"EN-Mature","AC008067.1",0.225061661994468
8.62096411603466e-10,1.67896976297626,0.173,0.039,3.14535875773525e-05,"EN-Mature","BEND5",0.224981948238819
1.58122602208852e-11,1.267554002669,0.268,0.091,5.76910314158995e-07,"EN-Mature","TSR2",0.224357058472413
1.88186361910846e-13,1.04735509149323,0.361,0.147,6.86597941431721e-09,"EN-Mature","FBXO25",0.22413398957955
1.06170777582527e-12,1.13660451565477,0.308,0.111,3.87364082009849e-08,"EN-Mature","DHPS",0.22391108958399
8.66887682069475e-11,1.40220385493531,0.23,0.072,3.16283970803048e-06,"EN-Mature","UBE2J2",0.221548209079779
9.23411517716848e-11,1.42912181789032,0.214,0.059,3.36906692238992e-06,"EN-Mature","XRCC4",0.221513881772999
4.02415960684224e-09,1.81381670471434,0.155,0.033,0.000146821463255639,"EN-Mature","ARHGEF26",0.221285637975149
3.41540484457295e-11,1.36552247234415,0.224,0.062,1.24611045754244e-06,"EN-Mature","DDX3Y",0.221214640519753
4.37682062567886e-09,1.83960382326403,0.143,0.023,0.000159688300527893,"EN-Mature","TDO2",0.220752458791684
1.10440622741514e-11,1.24707919648329,0.258,0.081,4.02942612072414e-07,"EN-Mature","ZDHHC13",0.220733017777542
5.2883396342748e-09,1.68390820453486,0.183,0.052,0.000192945071556516,"EN-Mature","MID1",0.220591974794067
5.56011634901555e-12,1.17945177877208,0.291,0.104,2.02860844993832e-07,"EN-Mature","OCA2",0.220557482630379
8.66381097078453e-13,1.05300811687586,0.323,0.114,3.16099143269074e-08,"EN-Mature","SLC2A3",0.220078696427055
8.06918244811675e-14,1.01467656468327,0.353,0.137,2.9440412161954e-09,"EN-Mature","AL355347.1",0.219170137971586
2.42211416257354e-12,1.1168267290132,0.313,0.117,8.83708352214955e-08,"EN-Mature","LINC00299",0.218898038886587
1.29288982806176e-11,1.17054687171346,0.285,0.098,4.71710853768333e-07,"EN-Mature","TMEM35A",0.218892265010418
1.53790361996579e-12,1.06862305299976,0.324,0.121,5.61104135744519e-08,"EN-Mature","CRIPT",0.216930479758952
4.06597902068924e-12,1.08688949693342,0.336,0.137,1.48347244569847e-07,"EN-Mature","HNRNPUL2",0.21629100988975
2.12886783696314e-12,1.11442581820529,0.305,0.111,7.76717430316002e-08,"EN-Mature","FAM91A1",0.216198608731827
1.10795556995659e-12,1.05870361857039,0.325,0.121,4.04237589698663e-08,"EN-Mature","APIP",0.215975538188359
8.94061153980032e-10,1.47751428775077,0.211,0.065,3.26198212029615e-05,"EN-Mature","YEATS4",0.215717086011612
6.07193984432554e-13,1.0455581154089,0.317,0.111,2.21534725220217e-08,"EN-Mature","NT5C3B",0.215384971774234
8.38684140356919e-13,1.08878800557172,0.295,0.098,3.05993908609222e-08,"EN-Mature","LDOC1",0.214491237097628
2.42669364757048e-11,1.21736956027086,0.274,0.098,8.85379177316089e-07,"EN-Mature","MRPS22",0.214257042607672
2.26534294421724e-10,1.42697580975902,0.202,0.052,8.26510373197661e-06,"EN-Mature","BDNF",0.214046371463852
1.44637132424459e-12,1.04305961835681,0.355,0.15,5.2770857765064e-08,"EN-Mature","ABCB1",0.213827221763146
1.0551968677927e-09,1.42101926869412,0.241,0.091,3.84988577214166e-05,"EN-Mature","CITED2",0.213152890304118
6.98698394787184e-13,1.03503435277242,0.339,0.134,2.54920109338104e-08,"EN-Mature","MYLK",0.212182042318345
4.76665793262825e-11,1.28240854804338,0.246,0.081,1.73911514671942e-06,"EN-Mature","LINC00623",0.211597410427158
4.68908613447836e-12,1.08548011360514,0.32,0.127,1.71081307616443e-07,"EN-Mature","AL137009.1",0.209497661925791
9.15888202841571e-09,1.64489517539353,0.179,0.052,0.000334161810806747,"EN-Mature","C3orf49",0.208901687274979
7.6044629849356e-08,1.95167090580859,0.14,0.033,0.00277448832005375,"EN-Mature","TSBP1",0.208828786921519
2.62445222290988e-10,1.26302698547787,0.253,0.088,9.5753139352867e-06,"EN-Mature","AL162426.1",0.208399452603849
3.82680943800893e-11,1.23851117271801,0.233,0.065,1.39621142345756e-06,"EN-Mature","DNPH1",0.208069877016625
1.61091079645997e-12,1.01335082802694,0.339,0.134,5.87740804088421e-08,"EN-Mature","AC002429.2",0.207736919745522
9.22923441490957e-11,1.24947761211011,0.257,0.091,3.36728617627976e-06,"EN-Mature","C2orf88",0.207413283610278
8.00874370959339e-09,1.60649286737608,0.181,0.052,0.000292199014244515,"EN-Mature","TNFSF12",0.207237579891514
6.95781004778274e-11,1.24579125097169,0.238,0.072,2.53855699593353e-06,"EN-Mature","KAZN-AS1",0.2068013476613
2.78906216172741e-09,1.62657475858511,0.163,0.036,0.000101758932970625,"EN-Mature","AP002518.2",0.206574994340309
4.89969637719178e-11,1.17933743370647,0.265,0.091,1.78765422321842e-06,"EN-Mature","BMI1",0.205204713464925
